seg_id,Subject_ID,Mask_F1,Mask_Precision,Mask_Recall,Mask_Prob_Mean,Mask_Prob_Max,Mask_True_Sparsity,Mask_Pred_Sparsity
81,25,0.1172291296624117,0.06226415094339619,0.9999999999999899,0.5709215334057808,0.7385454177856445,0.061875,0.99375
82,25,0.1172291296624117,0.06226415094339619,0.9999999999999899,0.5709198114089667,0.7390869855880737,0.061875,0.99375
83,25,0.12925969447696473,0.06909547738693464,0.999999999999991,0.5708899004757404,0.7580872178077698,0.06875,0.995
84,25,0.11702127659563438,0.06214689265536719,0.9999999999999899,0.5706957597471773,0.7509457468986511,0.061875,0.995625
85,25,0.11695215593609766,0.062107904642409,0.9999999999999899,0.5709867689199746,0.7533853054046631,0.061875,0.99625
86,25,0.11688311688300669,0.062068965517241344,0.9999999999999899,0.5709171543642878,0.7573992013931274,0.061875,0.996875
87,25,0.11695215593609766,0.062107904642409,0.9999999999999899,0.5709006780385971,0.7571810483932495,0.061875,0.99625
88,25,0.11702127659563438,0.06214689265536719,0.9999999999999899,0.5708460357040167,0.7578596472740173,0.061875,0.995625
89,25,0.11715976331349903,0.062225015713387774,0.9999999999999899,0.5708067460730671,0.7576152086257935,0.061875,0.994375
90,25,0.1172291296624117,0.06226415094339619,0.9999999999999899,0.5709620732814074,0.7605941295623779,0.061875,0.99375
91,25,0.11771700356707099,0.06253948199620969,0.9999999999999899,0.571025966592133,0.7436825633049011,0.061875,0.989375
92,25,0.11729857819894156,0.0623033354310887,0.9999999999999899,0.5706070137768984,0.7448095083236694,0.061875,0.993125
93,25,0.11750741839751536,0.06242118537200501,0.9999999999999899,0.5708055011741817,0.7480699419975281,0.061875,0.99125
94,25,0.11792733770090137,0.06265822784810123,0.9999999999999899,0.5707070198096335,0.7457062602043152,0.061875,0.9875
95,25,0.11820895522376923,0.0628172588832487,0.9999999999999899,0.57090342245996,0.7466580867767334,0.061875,0.985
96,25,0.11835026897777257,0.06289707750952983,0.9999999999999899,0.570845141466707,0.7445668578147888,0.061875,0.98375
97,25,0.11827956989236169,0.06285714285714282,0.9999999999999899,0.5708306831121445,0.7450740337371826,0.061875,0.984375
98,25,0.11827956989236169,0.06285714285714282,0.9999999999999899,0.5708742172271013,0.7446529269218445,0.061875,0.984375
99,25,0.11835026897777257,0.06289707750952983,0.9999999999999899,0.5709096114337444,0.7463093400001526,0.061875,0.98375
100,25,0.11863391252235679,0.06305732484076429,0.9999999999999899,0.5707405185326934,0.7503886818885803,0.061875,0.98125
101,25,0.11906193625965938,0.06329923273657286,0.9999999999999899,0.5709714706800878,0.7444409728050232,0.061875,0.9775
102,25,0.11891891891880693,0.06321839080459767,0.9999999999999899,0.5710882621258497,0.7453573346138,0.061875,0.97875
103,25,0.11877624475093793,0.06313775510204078,0.9999999999999899,0.5711640226095915,0.7466344833374023,0.061875,0.98
104,25,0.11891891891880693,0.06321839080459767,0.9999999999999899,0.5710881850868463,0.7522133588790894,0.061875,0.97875
105,25,0.11877624475093793,0.06313775510204078,0.9999999999999899,0.5711100598983466,0.7542710900306702,0.061875,0.98
106,25,0.11870503597111122,0.06309751434034414,0.9999999999999899,0.5710122528858483,0.7530362010002136,0.061875,0.980625
107,25,0.10615199034971841,0.056050955414012706,0.9999999999999887,0.5710160457901656,0.7492085099220276,0.055,0.98125
108,25,0.11827956989236169,0.06285714285714282,0.9999999999999899,0.5706857755221426,0.7659941911697388,0.061875,0.984375
109,25,0.11785714285703178,0.0626185958254269,0.9999999999999899,0.5707990272343159,0.7649155855178833,0.061875,0.988125
110,25,0.11806797853298356,0.0627376425855513,0.9999999999999899,0.5708674235455692,0.7635385394096375,0.061875,0.98625
111,25,0.11813842482089107,0.0627774254914394,0.9999999999999899,0.5708451579511166,0.7696754336357117,0.061875,0.985625
112,25,0.11827956989236169,0.06285714285714282,0.9999999999999899,0.5708818569220603,0.7707948088645935,0.061875,0.984375
113,25,0.11820895522376923,0.0628172588832487,0.9999999999999899,0.570889914445579,0.7682444453239441,0.061875,0.985
114,25,0.11806797853298356,0.0627376425855513,0.9999999999999899,0.5708440264500677,0.7648918032646179,0.061875,0.98625
115,25,0.11799761620966234,0.06269791006966431,0.9999999999999899,0.5707161401957274,0.7612584233283997,0.061875,0.986875
116,25,0.10634441087603211,0.05615826419910654,0.9999999999999887,0.5708396057970822,0.7429332733154297,0.055,0.979375
117,25,0.11304870715563584,0.059910771191841905,0.9999999999999895,0.5708107562176883,0.7548031806945801,0.05875,0.980625
118,25,0.11820895522376923,0.0628172588832487,0.9999999999999899,0.5707575681805611,0.7607384920120239,0.061875,0.985
119,25,0.11806797853298356,0.0627376425855513,0.9999999999999899,0.5709369054064155,0.7531880736351013,0.061875,0.98625
120,25,0.11792733770090137,0.06265822784810123,0.9999999999999899,0.5708849397860467,0.7539833784103394,0.061875,0.9875
121,25,0.12994683992899825,0.06948831332912188,0.999999999999991,0.5710655928775669,0.7525724768638611,0.06875,0.989375
122,25,0.1300236406618168,0.06953223767383056,0.999999999999991,0.5709489673934877,0.7465970516204834,0.06875,0.98875
123,25,0.12994683992899825,0.06948831332912188,0.999999999999991,0.5710542458482086,0.7465437650680542,0.06875,0.989375
124,25,0.1293356848911193,0.06913890634820863,0.999999999999991,0.5709957831911743,0.7474937438964844,0.06875,0.994375
125,25,0.12249705535913102,0.06524466750313672,0.9999999999999905,0.5709328408539295,0.7503400444984436,0.065,0.99625
126,25,0.11715976331349903,0.062225015713387774,0.9999999999999899,0.5707723063603044,0.7499407529830933,0.061875,0.994375
127,25,0.1293356848911193,0.06913890634820863,0.999999999999991,0.5706825876049697,0.7541669607162476,0.06875,0.994375
128,25,0.12956419316831214,0.06926952141057931,0.999999999999991,0.5705491519346834,0.7454172372817993,0.06875,0.9925
129,25,0.11750741839751536,0.06242118537200501,0.9999999999999899,0.5709246668964625,0.7416508197784424,0.061875,0.99125
130,25,0.11771700356707099,0.06253948199620969,0.9999999999999899,0.5709144731797278,0.7539209723472595,0.061875,0.989375
131,25,0.11785714285703178,0.0626185958254269,0.9999999999999899,0.5709274116531015,0.7568300366401672,0.061875,0.988125
132,25,0.1172291296624117,0.06226415094339619,0.9999999999999899,0.5708551019616425,0.7517254948616028,0.061875,0.99375
133,25,0.11750741839751536,0.06242118537200501,0.9999999999999899,0.5708245822042227,0.7485840320587158,0.061875,0.99125
134,25,0.11778703152874087,0.0625790139064475,0.9999999999999899,0.5710164266079665,0.7440489530563354,0.061875,0.98875
135,25,0.1167361524715993,0.061986084756483206,0.9999999999999899,0.5710372226126492,0.7474278211593628,0.06125,0.988125
136,25,0.11554496724229509,0.061392405063291106,0.9797979797979699,0.5709339133091271,0.7540892362594604,0.061875,0.9875
137,25,0.11625148279941483,0.06175173282923752,0.98989898989898,0.5707577987574041,0.7509245872497559,0.061875,0.991875
138,25,0.11702127659563438,0.06214689265536719,0.9999999999999899,0.5701104773022234,0.8235316872596741,0.061875,0.995625
139,25,0.11743772241981813,0.06238185255198484,0.9999999999999899,0.5704019095748663,0.8193479180335999,0.061875,0.991875
140,25,0.11764705882341855,0.062499999999999965,0.9999999999999899,0.5703854277729988,0.822795569896698,0.061875,0.99
141,25,0.11764705882341855,0.062499999999999965,0.9999999999999899,0.5704050085693598,0.8253956437110901,0.061875,0.99
142,25,0.1175771971495329,0.06246056782334381,0.9999999999999899,0.5703732274472714,0.8274306058883667,0.061875,0.990625
143,25,0.1063321385901023,0.05615141955835959,0.9999999999999888,0.5703545563109219,0.8240271806716919,0.055625,0.990625
144,25,0.10513739545987635,0.0554854981084489,0.9999999999999887,0.5702892756275832,0.8188542127609253,0.055,0.99125
145,25,0.10513739545987635,0.0554854981084489,0.9999999999999887,0.5701724827103317,0.8228515386581421,0.055,0.99125
146,25,0.10551558752987593,0.05569620253164554,0.9999999999999887,0.5707812833786011,0.7472704648971558,0.055,0.9875
147,25,0.10545236668653868,0.05566097406704614,0.9999999999999887,0.570633917208761,0.7582204341888428,0.055,0.988125
