seg_id,Subject_ID,Mask_F1,Mask_Precision,Mask_Recall,Mask_Prob_Mean,Mask_Prob_Max,Mask_True_Sparsity,Mask_Pred_Sparsity
416,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5661856206133962,0.6408431529998779,0.061875,1.0
417,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5661680118367076,0.6408516764640808,0.061875,1.0
418,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5660873483493924,0.6400842070579529,0.061875,1.0
419,25,0.10762862211698851,0.05687499999999997,0.9999999999999891,0.5661823959648609,0.6427146196365356,0.056875,1.0
420,25,0.10426540284350293,0.054999999999999966,0.9999999999999887,0.5660195108130575,0.6260516047477722,0.055,1.0
421,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5660896365344524,0.6267461776733398,0.061875,1.0
422,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5656082800775767,0.6462281942367554,0.061875,1.0
423,25,0.10426540284350293,0.054999999999999966,0.9999999999999887,0.5654086059331894,0.6756496429443359,0.055,1.0
424,25,0.10426540284350293,0.054999999999999966,0.9999999999999887,0.5652813633531332,0.6635546684265137,0.055,1.0
425,25,0.10426540284350293,0.054999999999999966,0.9999999999999887,0.5652239492535591,0.6543096303939819,0.055,1.0
426,25,0.11320754716970438,0.05999999999999996,0.9999999999999897,0.5649929359555245,0.650060772895813,0.06,1.0
427,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5649338176101446,0.645024299621582,0.061875,1.0
428,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5648901670426131,0.6426087021827698,0.061875,1.0
429,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5649113461375237,0.6412563920021057,0.061875,1.0
430,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5649501546472311,0.641452431678772,0.061875,1.0
431,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5651282778382302,0.642065167427063,0.061875,1.0
432,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5651385609060526,0.6450981497764587,0.061875,1.0
433,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5653131528198719,0.6493234038352966,0.061875,1.0
